"NTD ID","Agency Name","City","State","Organization Type","Reporter Type","Agency VOMS","Mode Name","Mode","TOS","Mode VOMS","UACE Code","UZA Name","Primary UZA Population","Weblink","Weblink Justification","Waived","Certification Flag","Date Validated","Modified Date"
"40278","Municipality of Cabo Rojo","Cabo Rojo","PR","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","7","Bus","MB","PT","7","78985","San Germán--Cabo Rojo--Sabana Grande, PR","97,241","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13135/CABOROJOGTFS.zip",,,"true","2025 December 04","2026 April 10"
"40279","Municipality of Canovanas","Canovanas","PR","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","10","Bus","MB","DO","6","79093","San Juan, PR","1,844,410","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13057/GTFS_Canovanas.zip",,,"true","2026 February 26","2026 April 27"
"40280","Municipality of Corozal","Corozal","PR","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","3","Bus","MB","DO","3","79093","San Juan, PR","1,844,410","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13135/COROZALGTFS.zip",,,"true","2026 February 02","2026 April 10"
"40918","Wilkes Transportation Authority","Wilkesboro","NC","Independent Public Agency or Authority of Transit Service","Rural Reporter","23","Bus","MB","DO","1","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Wilkes%20Transportation%20Authority_193/WTA.zip",,,"true","2026 January 22","2025 October 21"
"40920","Ride Solution","Palatka","FL","Private-Non-Profit Corporation","Rural Reporter","9","Bus","MB","DO","1","00012","Florida Non-UZA","2,423,098",,,,"true","2026 January 12","2026 March 02"
"40929","Rockingham County Council on Aging","Reidsville","NC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","15","Bus","MB","DO","3","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Rockingham%20County%20Council%20on%20Aging_157/SKAT.zip",,,"true","2026 January 22","2025 October 21"
"40948","Bluegrass Community Action Agency","Frankfort","KY","Private-Non-Profit Corporation","Rural Reporter","125","Bus","MB","DO","12","00021","Kentucky Non-UZA","2,626,585","https://data.trilliumtransit.com/gtfs/bgcap-ky-us/bgcap-ky-us.zip",,,"true","2025 November 20","2026 March 05"
"40952","Williamsburg County","Kingstree","SC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","20","Commuter Bus","CB","DO","4","00045","South Carolina Non-UZA","2,074,919","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/12064/google_transit.zip",,,"true","2026 March 13","2026 March 10"
"40953","Pennyrile Allied Community Services, Inc.","Hopkinsville","KY","Private-Non-Profit Corporation","Rural Reporter","109","Bus","MB","DO","4","00021","Kentucky Non-UZA","2,626,585","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/12000/pacs_ky_gtfs.zip",,,"true","2025 November 20","2024 October 04"
"40958","Municipality of Orocovis","Orocovis","PR","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2","Bus","MB","DO","1","79093","San Juan, PR","1,844,410","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13187/orocovis_pr_gtfs.zip",,,"true","2026 March 09","2026 February 26"
"40978","Upper-Cumberland Human Resource Agency","Cookeville","TN","Independent Public Agency or Authority of Transit Service","Rural Reporter","105","Bus","MB","DO","20","00047","Tennessee Non-UZA","3,066,916",,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,"true","2026 February 19","2025 December 17"
"40979","KY River Foothills Development Council, Inc.","Richmond","KY","Private-Non-Profit Corporation","Rural Reporter","29","Bus","MB","DO","8","00021","Kentucky Non-UZA","2,626,585","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11965/KRFDCTransitGTFS.zip",,,"true","2026 April 09","2024 October 04"
"40983","Rutherford County","Rutherfordton","NC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","15","Bus","MB","DO","2","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Rutherford%20County_161/Rutherford.zip",,,"true","2026 January 22","2025 October 15"
"40989","Southeast Tennessee Human Resource Agency-Rural Division","Dunlap","TN","Independent Public Agency or Authority of Transit Service","Rural Reporter","83","Bus","MB","DO","4","00047","Tennessee Non-UZA","3,066,916","https://www.sethratransit.org/s/GTFS-25-26.zip",,,"true","2026 February 19","2026 March 03"
"40991","Municipality of Utuado","Utuado","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","1","Bus","MB","DO","1","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/utuado_pr_gtfs.zip",,,"true","2026 January 16","2026 April 22"
"40991","Municipality of Utuado","Utuado","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","1","Bus","MB","DO","1","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/utuado_pr_gtfs.zip",,,"false","2026 January 16","2026 April 22"
"40999","Sumter County Board of County Commissioners","Wildwood","FL","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","21","Bus","MB","PT","2","87285","The Villages--Lady Lake, FL","161,736","https://ftis.org/FTDE/SumterCO_gtfs.zip",,,"true","2026 April 09","2026 April 09"
"41003","Fairfield County Transit System","Winnsboro","SC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","17","Bus","MB","DO","3","00045","South Carolina Non-UZA","2,074,919","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/12074/FCTS_GTFS.zip",,,"true","2026 March 25","2026 March 09"
"41010","Person County","Roxboro","NC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","11","Bus","MB","DO","2","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Person%20County_145/PATS.zip",,,"true","2026 January 22","2025 October 15"
"41013","Paducah Transit Authority","Paducah","KY","Independent Public Agency or Authority of Transit Service","Reduced Reporter","26","Bus","MB","DO","4","66781","Paducah, KY--IL","50,833","https://myride.paducahtransit.com/gtfs/google_transit.zip",,,"true","2025 December 12","2026 April 22"
"41029","Ashe County Transportation Authority Inc","West Jefferson","NC","Independent Public Agency or Authority of Transit Service","Rural Reporter","17","Bus","MB","DO","2","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Ashe%20County%20Transportation%20Authority_9/ACTA.zip",,,"true","2026 January 22","2025 October 15"
"41030","Mississippi State University","Mississippi State","MS","University","Rural Reporter","37","Bus","MB","DO","33","00028","Mississippi Non-UZA","2,100,239","https://www.smart.msstate.edu/gtfs-data/download",,,"true","2026 April 27","2026 April 23"
"41032","City of Maysville","Maysville","KY","City, County or Local Government Unit or Department of Transportation","Rural Reporter","7","Bus","MB","DO","7","00021","Kentucky Non-UZA","2,626,585","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11892/maysville_ky_gtfs.zip",,,"true","2025 November 20","2026 March 05"
"41043","Mitchell County Transportation Authority","Bakersville","NC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","13","Bus","MB","DO","1","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Mitchell%20County%20Transportation%20Authority_121/MitchellCounty.zip",,,"true","2025 December 09","2025 October 15"
"41048","Kerr Area Transportation Authority","Henderson","NC","Independent Public Agency or Authority of Transit Service","Rural Reporter","38","Bus","MB","DO","1","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Kerr%20Area%20Transportation%20Authority_185/KARTS.zip",,,"true","2026 January 22","2026 January 12"
"41052","City of Oxford","Oxford","MS","City, County or Local Government Unit or Department of Transportation","Rural Reporter","36","Bus","MB","DO","34","00028","Mississippi Non-UZA","2,100,239","https://www.outransit.com/routes",,,"true",,"2026 April 24"
"41053","Murray-Calloway County Transit Authority","Murray","KY","Independent Public Agency or Authority of Transit Service","Rural Reporter","30","Bus","MB","DO","3","00021","Kentucky Non-UZA","2,626,585","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11961/mcta_ky_gtfs.zip",,,"true","2025 December 15","2024 October 04"
"41060","City of Key West","Key West","FL","City, County or Local Government Unit or Department of Transportation","Rural Reporter","11","Bus","MB","DO","5","00012","Florida Non-UZA","2,423,098",,,,"true","2026 January 12","2026 March 02"
"41069","Cherokee County","Murphy","NC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","7","Bus","MB","DO","1","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Cherokee%20County_39/Cherokee.zip",,,"true","2026 January 22","2025 October 09"
"41083","City of Glasgow","Glasgow","KY","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2","Bus","MB","DO","2","00021","Kentucky Non-UZA","2,626,585","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11923/glasgow_gtfs.zip",,,"true","2025 November 20","2026 March 05"
"41092","Lowcountry Regional Transportation Authority","Bluffton","SC","Independent Public Agency or Authority of Transit Service","Reduced Reporter","25","Commuter Bus","CB","DO","7","08601","Bluffton East--Hilton Head Island, SC","71,824","https://trackthebreeze.com/gtfs",,,"true","2026 January 22","2025 December 09"
"41092","Lowcountry Regional Transportation Authority","Bluffton","SC","Independent Public Agency or Authority of Transit Service","Reduced Reporter","25","Bus","MB","DO","8","08601","Bluffton East--Hilton Head Island, SC","71,824","https://trackthebreeze.com/gtfs",,,"true","2026 January 22","2025 December 09"
"41102","City of Gatlinburg","Gatlinburg","TN","City, County or Local Government Unit or Department of Transportation","Rural Reporter","6","Bus","MB","DO","6","00047","Tennessee Non-UZA","3,066,916","https://gatlinburg.connexionz.net/rtt/public/resource/gtfs.zip",,,"true","2026 February 19","2026 March 03"
"41115","Transylvania County","Brevard","NC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","7","Bus","MB","DO","1","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Transylvania%20County_175/Transylvania.zip",,,"true","2026 January 22","2025 October 09"
"41118","Birmingham Regional Paratransit Consortium","Birmingham","AL","Private-Non-Profit Corporation","Reduced Reporter","25","Bus","MB","DO","1","07786","Birmingham, AL","774,956","https://www.clastran.com/_files/archives/866304_1257fc996ab741c69f3afd6a25304e90.zip?dn=2025.02.07%20Columbiana%20Trolley%20GTFS%20Feed%20(latest%20version).zip",,,"true","2026 February 03","2025 April 14"
"41120","City of Frankfort","Frankfort","KY","City, County or Local Government Unit or Department of Transportation","Rural Reporter","25","Bus","MB","DO","5","00021","Kentucky Non-UZA","2,626,585","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/7604/GTFS_FrankfortTransit_2024.zip",,,"true","2025 November 20","2024 October 04"
"41127","AppalCart","Boone","NC","Independent Public Agency or Authority of Transit Service","Rural Reporter","41","Bus","MB","DO","29","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/AppalCART_189/AppalCART.zip",,,"true","2026 January 22","2025 October 09"
"41136","City of Pigeon Forge","Pigeon Forge","TN","City, County or Local Government Unit or Department of Transportation","Rural Reporter","18","Bus","MB","DO","17","00047","Tennessee Non-UZA","3,066,916","https://pigeonforge.connexionz.net/rtt/public/resource/gtfs.zip",,,"true","2026 February 19","2026 March 03"
"41153","Big Bend Transit","Tallahassee","FL","Private-Non-Profit Corporation","Rural Reporter","68","Bus","MB","DO","7","00012","Florida Non-UZA","2,423,098","https://ftis.org/FTDE/4R02-41153-BigBendTransit/google_transit.zip",,,"true","2025 December 24","2026 March 02"
"41157","County of Citrus","Inverness","FL","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","19","Bus","MB","DO","5","07472","Beverly Hills--Homosassa Springs--Pine Ridge, FL","96,729","https://www.citruscounty.gov/CCT%20GTFS%2012-4-25.zip",,,"true","2026 April 24","2026 April 24"
"41167","Jackson County","Sylva","NC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","8","Bus","MB","DO","2","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Jackson%20County_99/JacksonTrolly.zip",,,"true","2026 January 22","2025 December 15"
"41170","Baker Council on Aging","Macclenny","FL","Private-Non-Profit Corporation","Rural Reporter","19","Bus","MB","DO","2","00012","Florida Non-UZA","2,423,098",,,,"true","2026 January 12","2026 March 02"
"41191","Macon County","Franklin","NC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","13","Bus","MB","DO","3","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Macon%20County_113/MaconCounty.zip",,,"true","2026 January 22","2026 March 02"
"41199","Board of County Commissioners of St. Lucie County","Fort Pierce","FL","City, County or Local Government Unit or Department of Transportation","Full Reporter","60","Bus","MB","PT","14","71479","Port St. Lucie, FL","437,745","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/7851/2337GTFS41199.zip",,,"true","2026 February 11","2026 February 10"
"42000","Atlanta-Region Transit Link Authority","Atlanta","GA","State Government Unit or Department of Transportation","Full Reporter","265","Commuter Bus","CB","PT","80","03817","Atlanta, GA","5,100,112","https://gamobility.info/wp-content/uploads/2025/09/google_transit.zip",,,"true","2026 February 23","2026 February 05"
"44913","Eastern Band of Cherokee Indians","Cherokee","NC","Tribe","Reduced Reporter","21","Bus","MB","DO","10","00037","North Carolina Non-UZA","4,506,122","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11723/ecbi_gtfs.zip",,,"true","2026 March 23","2026 March 06"
"44929","City of Fort Lauderdale","Fort Lauderdale","FL","City, County or Local Government Unit or Department of Transportation","Full Reporter","12","Ferryboat","FB","PT","1","56602","Miami--Fort Lauderdale, FL","6,077,522","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11865/watertrolley_ftl_gtfs.zip",,,"true","2026 April 16","2026 April 15"
"44929","City of Fort Lauderdale","Fort Lauderdale","FL","City, County or Local Government Unit or Department of Transportation","Full Reporter","12","Bus","MB","PT","11","56602","Miami--Fort Lauderdale, FL","6,077,522","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11865/CFL_FL_GTFS.zip",,,"true","2026 April 16","2026 March 23"
"44932","City of Tamarac","Tamarac","FL","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","2","Bus","MB","DO","2","56602","Miami--Fort Lauderdale, FL","6,077,522","https://www.tamarac.gov/DocumentCenter/View/14554/Tamarac_FY25_GTFS",,,"true","2026 March 25","2026 March 05"
"44938","Central Florida Regional Planning Council","Bartow","FL","MPO, COG or Other Planning Agency","Rural Reporter","22","Bus","MB","DO","2","00012","Florida Non-UZA","2,423,098",,,,"true","2025 December 24","2026 March 02"
"44941","Municipality of Jayuya","Jayuya","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","7","Bus","MB","DO","7","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/jayuya_pr_gtfs.zip",,,"false","2026 January 16","2026 April 22"
"44941","Municipality of Jayuya","Jayuya","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","7","Bus","MB","DO","7","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/jayuya_pr_gtfs.zip",,,"true","2026 January 16","2026 April 22"
"44942","Municipality of Coamo","Coamo","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","6","Bus","MB","DO","1","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/coama_pr_gtfs.zip",,,"true","2026 January 16","2026 March 03"
"44942","Municipality of Coamo","Coamo","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","6","Bus","MB","DO","1","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/coama_pr_gtfs.zip",,,"false","2026 January 16","2026 March 03"
"44943","Municipality of Vieques","Vieques","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","3","Bus","MB","DO","3","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/vieques_pr_gtfs.zip",,,"false","2026 January 16","2026 April 22"
"44943","Municipality of Vieques","Vieques","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","3","Bus","MB","DO","3","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/vieques_pr_gtfs.zip",,,"true","2026 January 16","2026 April 22"
"44944","City of Scottsville","Scottsville","KY","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2","Bus","MB","DO","2","00021","Kentucky Non-UZA","2,626,585","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11892/SCOT_GTFS.zip",,,"true","2025 November 20","2024 August 08"
"44947","County of Hyde","Swanquarter","NC","City, County or Local Government Unit or Department of Transportation","Rural Reporter","2","Bus","MB","PT","2","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/Ocracoke%20Tram_%208/OcracokeTram.zip",,,"true","2026 March 04","2025 November 21"
"44958","North Carolina Department of Transportation -- Ferry Division","Raleigh","NC","State Government Unit or Department of Transportation","Rural Reporter","17","Ferryboat","FB","PT","17","00037","North Carolina Non-UZA","4,506,122","https://gtfs.transitportal.org/CurrentGTFS/NC%20Ferries_6/NC_Ferry.zip",,,"true","2026 March 04","2025 October 15"
"44976","Municipality of Patillas","Patillas","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","8","Bus","MB","DO","8","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/patillas_pr_gtfs.zip",,,"false","2026 February 03","2026 April 22"
"44976","Municipality of Patillas","Patillas","PR","City, County or Local Government Unit or Department of Transportation","Rural Reporter","8","Bus","MB","DO","8","00072","Puerto Rico Non-UZA","463,143","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13334/patillas_pr_gtfs.zip",,,"true","2026 February 03","2026 April 22"
"44980","Hendry Co. BOCC","Labelle","FL","City, County or Local Government Unit or Department of Transportation","Rural Reporter","15","Bus","MB","DO","5","00012","Florida Non-UZA","2,423,098",,,,"true","2026 January 12","2026 March 02"
"44984","City of Henderson KY","Henderson","KY","City, County or Local Government Unit or Department of Transportation","Rural Reporter","5","Bus","MB","DO","3","00021","Kentucky Non-UZA","2,626,585","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/12032/HART_KY_GTFS.zip",,,"true","2025 November 20","2026 March 05"
"50001","City of Appleton","Appleton","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","47","Bus","MB","DO","21","02764","Appleton, WI","230,967","https://ridemyvalleytransit.com/gtfs",,,"true","2025 May 01","2024 April 30"
"50001","City of Appleton","Appleton","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","47","Bus","MB","PT","1","02764","Appleton, WI","230,967","https://ridemyvalleytransit.com/gtfs",,,"true","2025 May 01","2024 April 30"
"50002","City of Green Bay","Green Bay","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","27","Bus","MB","DO","15","34813","Green Bay, WI","224,156","https://www.greenbaywi.gov/DocumentCenter/View/12124/Transit-Data-March-2026",,,"true",,"2026 April 29"
"50003","City of Kenosha","Kenosha","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","57","Bus","MB","DO","41","44506","Kenosha, WI","125,865","https://kenoshatransit.com/gtfs",,,"true","2025 May 27","2026 April 24"
"50003","City of Kenosha","Kenosha","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","57","Streetcar Rail","SR","DO","2","44506","Kenosha, WI","125,865","https://kenoshatransit.com/gtfs",,,"true","2025 June 25","2026 April 24"
"50004","City of La Crosse","La Crosse","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","26","Bus","MB","DO","16","45910","La Crosse, WI--MN","98,872","https://static.cityoflacrosse.org/mtu/GTFS_Feed_CityofLaCrosse.zip",,,"true","2025 May 22","2026 April 29"
"50005","City of Madison","Madison","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","162","Bus","MB","DO","103","53200","Madison, WI","450,305","http://transitdata.cityofmadison.com/GTFS/mmt_gtfs.zip",,,"true","2025 July 02","2026 April 23"
"50005","City of Madison","Madison","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","162","Bus Rapid Transit","RB","DO","29","53200","Madison, WI","450,305","http://transitdata.cityofmadison.com/GTFS/mmt_gtfs.zip",,,"true","2025 July 02","2026 April 23"
"50006","City of Racine, Wisconsin","Racine","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","39","Commuter Bus","CB","PT","3","73153","Racine, WI","134,877","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13248/KenoshaGTSFile.zip",,,"true","2025 May 07","2026 April 23"
"50006","City of Racine, Wisconsin","Racine","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","39","Bus","MB","DO","29","73153","Racine, WI","134,877","https://racine.connexionz.net/rtt/public/resource/gtfs.zip",,,"true","2025 May 07","2026 April 23"
"50007","Bay Mills Indian Community","Brimley","MI","Tribe","Reduced Reporter","1","Bus","MB","DO","1","00026","Michigan Non-UZA","3,418,966","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13078/bmic_mi_gtfs.zip",,,"true","2026 January 30","2026 January 27"
"50008","Milwaukee County","Milwaukee","WI","City, County or Local Government Unit or Department of Transportation","Full Reporter","370","Bus","MB","PT","278","57466","Milwaukee, WI","1,306,795","https://kamino.mcts.org/gtfs/google_transit.zip",,,"true","2025 June 03","2026 April 21"
"50009","City of Oshkosh, Wisconsin","Oshkosh","WI","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","18","Bus","MB","DO","10","66160","Oshkosh, WI","76,190","https://data.trilliumtransit.com/gtfs/oshkosh-wi-us/oshkosh-wi-us.zip",,,"true","2026 April 22","2026 January 29"
"50010","METRO Regional Transit Authority","Akron","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","195","Bus","MB","DO","116","00766","Akron, OH","541,879","https://www.yourmetrobus.org/Data/Sites/2/gtfs-data/metro_rta_gtfs.zip",,,"true","2025 May 06","2024 April 12"
"50011","Stark Area Regional Transit Authority","Canton","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","66","Bus","MB","DO","36","13375","Canton, OH","295,319",,"This agency provided the GTFS as a zip file instead of a public weblink, providing justification for why it could not be hosted. Please contact the agency if you need to access this file.",,"true","2025 June 25","2024 April 22"
"50012","Southwest Ohio Regional Transit Authority","Cincinnati","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","314","Bus","MB","DO","254","16885","Cincinnati, OH--KY","1,686,744","https://www.go-metro.com/uploads/GTFS/google_transit_info.zip",,,"true","2025 May 15","2026 April 22"
"50015","The Greater Cleveland Regional Transit Authority","Cleveland","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","409","Heavy Rail","HR","DO","16","17668","Cleveland, OH","1,712,178","https://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip",,,"true","2025 May 19","2026 April 22"
"50015","The Greater Cleveland Regional Transit Authority","Cleveland","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","409","Light Rail","LR","DO","7","17668","Cleveland, OH","1,712,178","https://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip",,,"true","2025 May 19","2026 April 22"
"50015","The Greater Cleveland Regional Transit Authority","Cleveland","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","409","Bus","MB","DO","232","17668","Cleveland, OH","1,712,178","https://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip",,,"true","2025 May 19","2026 April 22"
"50015","The Greater Cleveland Regional Transit Authority","Cleveland","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","409","Bus Rapid Transit","RB","DO","7","17668","Cleveland, OH","1,712,178","https://www.riderta.com/sites/default/files/gtfs/latest/google_transit.zip",,,"true","2025 May 19","2026 April 22"
"50016","Central Ohio Transit Authority","Columbus","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","291","Bus","MB","DO","198","19234","Columbus, OH","1,567,254","https://www.cota.com/data/cota.gtfs.zip",,,"true","2025 May 02","2024 April 17"
"50017","Greater Dayton Regional Transit Authority","Dayton","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","136","Bus","MB","DO","62","22528","Dayton, OH","674,046","http://Proc.greaterdaytonrta.org/gtfs/google_transit.zip",,,"true","2025 June 16","2026 April 22"
"50017","Greater Dayton Regional Transit Authority","Dayton","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","136","Trolleybus","TB","DO","21","22528","Dayton, OH","674,046","http://Proc.greaterdaytonrta.org/gtfs/google_transit.zip",,,"true","2025 June 16","2026 April 22"
"50019","City of Middletown","Middletown","OH","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","6","Bus","MB","DO","4","56926","Middletown, OH","93,608","https://buztrakr.com/gtfs",,,"true","2025 May 12","2026 April 22"
"50020","City of Springfield, Ohio","Springfield","OH","City, County or Local Government Unit or Department of Transportation","Reduced Reporter","28","Bus","MB","PT","13","83980","Springfield, OH","82,369","https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11869/SCAT_GTFS.zip",,,"true","2025 May 02","2026 April 30"
"50021","Portage Area Regional Transportation Authority","Kent","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","44","Bus","MB","DO","19","00766","Akron, OH","541,879","https://passio3.com/parta/passioTransit/gtfs/google_transit.zip",,,"true","2025 May 06","2026 April 27"
"50022","Toledo Area Regional Transit Authority","Toledo","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","107","Bus","MB","DO","44","87868","Toledo, OH--MI","497,952","https://s3.amazonaws.com/etatransit.gtfs/tarta.etaspot.net/gtfs.zip",,,"true","2025 April 02","2026 March 20"
"50024","Western Reserve Transit Authority","Youngstown","OH","Independent Public Agency or Authority of Transit Service","Full Reporter","55","Bus","MB","DO","39","97831","Youngstown, OH","320,901","https://www.wrtaonline.com/wp-content/uploads/2026/04/google_transit.zip",,,"true","2026 April 29","2026 April 29"
"50025","Duluth Transit Authority","Duluth","MN","Independent Public Agency or Authority of Transit Service","Full Reporter","55","Bus","MB","DO","46","24850","Duluth, MN--WI","119,411","https://duluthtransit.com/gtf/google_transit.zip",,,"true","2025 June 03","2026 April 30"
"50026","City of Moorhead","Moorhead","MN","City, County or Local Government Unit or Department of Transportation","Full Reporter","11","Bus","MB","PT","8","29089","Fargo, ND--MN","216,214","https://ridematbus.com/gtfs",,,,,"2026 April 29"
"50027","Metro Transit","Minneapolis","MN","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","632","Commuter Rail","CR","PT","20","57628","Minneapolis--St. Paul, MN","2,914,866","https://svc.metrotransit.org/mtgtfs/gtfs.zip",,,"true","2025 May 28","2024 April 25"
"50027","Metro Transit","Minneapolis","MN","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","632","Light Rail","LR","DO","66","57628","Minneapolis--St. Paul, MN","2,914,866","https://svc.metrotransit.org/mtgtfs/gtfs.zip",,,"true","2025 May 28","2024 April 25"
"50027","Metro Transit","Minneapolis","MN","Subsidiary Unit of a Transit Agency, Reporting Separately","Full Reporter","632","Bus","MB","DO","536","57628","Minneapolis--St. Paul, MN","2,914,866","https://svc.metrotransit.org/mtgtfs/gtfs.zip",,,"true","2025 May 28","2024 April 25"
